N:
      80
Temperature (K) = 300.00000
Epsilon_r = 40.000000
dmin (nm) = 0.60000000
dmax (nm) = 1000.0000
Monomer mass [AMU] = 225.000
-----------------------------------------
D, beta
         6.00000E-10         7.07569E-15
         6.59074E-10         6.40140E-15
         7.23964E-10         5.84127E-15
         7.95243E-10         5.38000E-15
         8.73540E-10         5.00390E-15
         9.59546E-10         4.70087E-15
         1.05402E-09         4.46060E-15
         1.15779E-09         4.27479E-15
         1.27179E-09         4.13736E-15
         1.39700E-09         4.04450E-15
         1.53455E-09         3.99460E-15
         1.68563E-09         3.98805E-15
         1.85159E-09         4.02690E-15
         2.03390E-09         4.11460E-15
         2.23415E-09         4.25581E-15
         2.45411E-09         4.45625E-15
         2.69574E-09         4.72271E-15
         2.96115E-09         5.06320E-15
         3.25270E-09         5.48713E-15
         3.57294E-09         6.00559E-15
         3.92472E-09         6.63173E-15
         4.31114E-09         7.38119E-15
         4.73560E-09         8.27258E-15
         5.20185E-09         9.32808E-15
         5.71401E-09         1.05742E-14
         6.27659E-09         1.20424E-14
         6.89456E-09         1.37704E-14
         7.57337E-09         1.58030E-14
         8.31902E-09         1.81937E-14
         9.13809E-09         2.10062E-14
         1.00378E-08         2.43162E-14
         1.10261E-08         2.82141E-14
         1.21117E-08         3.28072E-14
         1.33041E-08         3.82237E-14
         1.46140E-08         4.46154E-14
         1.60529E-08         5.21635E-14
         1.76334E-08         6.10827E-14
         1.93695E-08         7.16285E-14
         2.12766E-08         8.41034E-14
         2.33714E-08         9.88664E-14
         2.56724E-08         1.16342E-13
         2.82001E-08         1.37031E-13
         3.09765E-08         1.61525E-13
         3.40264E-08         1.90519E-13
         3.73765E-08         2.24828E-13
         4.10565E-08         2.65403E-13
         4.50987E-08         3.13356E-13
         4.95390E-08         3.69973E-13
         5.44165E-08         4.36743E-13
         5.97741E-08         5.15371E-13
         6.56593E-08         6.07803E-13
         7.21239E-08         7.16255E-13
         7.92249E-08         8.43241E-13
         8.70251E-08         9.91595E-13
         9.55933E-08         1.16444E-12
         1.05005E-07         1.36520E-12
         1.15344E-07         1.59759E-12
         1.26700E-07         1.86573E-12
         1.39174E-07         2.17406E-12
         1.52877E-07         2.52746E-12
         1.67929E-07         2.93153E-12
         1.84462E-07         3.39283E-12
         2.02624E-07         3.91799E-12
         2.22574E-07         4.51195E-12
         2.44487E-07         5.17763E-12
         2.68559E-07         5.91942E-12
         2.95000E-07         6.74863E-12
         3.24045E-07         7.68410E-12
         3.55949E-07         8.74496E-12
         3.90995E-07         9.94132E-12
         4.29491E-07         1.12716E-11
         4.71777E-07         1.27266E-11
         5.18227E-07         1.42983E-11
         5.69249E-07         1.60004E-11
         6.25296E-07         1.79000E-11
         6.86860E-07         2.01245E-11
         7.54486E-07         2.27872E-11
         8.28770E-07         2.58755E-11
         9.10368E-07         2.92639E-11
         1.00000E-06         3.29069E-11
