N:
      80
Temperature (K) = 300.00000
Epsilon_r = 40.000000
dmin (nm) = 0.60000000
dmax (nm) = 1000.0000
Ion mass [AMU] = 100.000
-----------------------------------------
D, beta
         6.00000E-10         4.98294E-15
         6.59074E-10         5.33411E-15
         7.23964E-10         5.76564E-15
         7.95243E-10         6.29095E-15
         8.73540E-10         6.92464E-15
         9.59546E-10         7.68267E-15
         1.05402E-09         8.58266E-15
         1.15779E-09         9.64428E-15
         1.27179E-09         1.08898E-14
         1.39700E-09         1.23444E-14
         1.53455E-09         1.40371E-14
         1.68563E-09         1.60011E-14
         1.85159E-09         1.82748E-14
         2.03390E-09         2.09021E-14
         2.23415E-09         2.39338E-14
         2.45411E-09         2.74279E-14
         2.69574E-09         3.14515E-14
         2.96115E-09         3.60815E-14
         3.25270E-09         4.14058E-14
         3.57294E-09         4.75257E-14
         3.92472E-09         5.45570E-14
         4.31114E-09         6.26322E-14
         4.73560E-09         7.19031E-14
         5.20185E-09         8.25433E-14
         5.71401E-09         9.47514E-14
         6.27659E-09         1.08754E-13
         6.89456E-09         1.24811E-13
         7.57337E-09         1.43217E-13
         8.31902E-09         1.64310E-13
         9.13809E-09         1.88475E-13
         1.00378E-08         2.16149E-13
         1.10261E-08         2.47833E-13
         1.21117E-08         2.84093E-13
         1.33041E-08         3.25577E-13
         1.46140E-08         3.73016E-13
         1.60529E-08         4.27244E-13
         1.76334E-08         4.89202E-13
         1.93695E-08         5.59960E-13
         2.12766E-08         6.40722E-13
         2.33714E-08         7.32851E-13
         2.56724E-08         8.37877E-13
         2.82001E-08         9.57524E-13
         3.09765E-08         1.09372E-12
         3.40264E-08         1.24862E-12
         3.73765E-08         1.42462E-12
         4.10565E-08         1.62438E-12
         4.50987E-08         1.85085E-12
         4.95390E-08         2.10724E-12
         5.44165E-08         2.39709E-12
         5.97741E-08         2.72423E-12
         6.56593E-08         3.09278E-12
         7.21239E-08         3.50717E-12
         7.92249E-08         3.97209E-12
         8.70251E-08         4.49247E-12
         9.55933E-08         5.07346E-12
         1.05005E-07         5.72040E-12
         1.15344E-07         6.43874E-12
         1.26700E-07         7.23403E-12
         1.39174E-07         8.11189E-12
         1.52877E-07         9.07798E-12
         1.67929E-07         1.01380E-11
         1.84462E-07         1.12978E-11
         2.02624E-07         1.25634E-11
         2.22574E-07         1.39409E-11
         2.44487E-07         1.54371E-11
         2.68559E-07         1.70592E-11
         2.95000E-07         1.88152E-11
         3.24045E-07         2.07143E-11
         3.55949E-07         2.27667E-11
         3.90995E-07         2.49844E-11
         4.29491E-07         2.73810E-11
         4.71777E-07         2.99723E-11
         5.18227E-07         3.27761E-11
         5.69249E-07         3.58134E-11
         6.25296E-07         3.91086E-11
         6.86860E-07         4.26903E-11
         7.54486E-07         4.65918E-11
         8.28770E-07         5.08611E-11
         9.10368E-07         5.56289E-11
         1.00000E-06         6.13490E-11
